	ADT0614R	ADT06JT1	ADT06P73	ADT08290	ADT0834L	ADT0VSQM	BDT060P4	BDT0613Q	BDT06152	BDT0615B	BDT06FQY	BDT07ZNY	BDT081ZZ	BDT0824M	BDT082CV	BDT082QF	BDT08346	BDT17BWJ	BDT17DSJ	BDT17K6X	BDTO6FXR	CDT00QZ5	CDT033GS	CDT052KF	CDT052MR	CDT0827R	CDT0828T	CDT082FB	CDT082NY	CDT0833D	CDT0K1DW	CDT0VBP1	DDT052KR	DDT052LD	DDT052NJ	DDT06158	DDT06FRH	DDT06JZK	DDT072V1	DDT08GTB	DDT0TGZX	DDT0THCH	DDT178LQ	EDT052L0	EDT06FYR	EDT07ZLT	EDT07ZSG	EDT08	EDT17D5C	EDTO6G1N	FDT033GN	FDT052K3	FDT06JSO	FDT07ZKM	FDT0827K	GDT033GG	GDT052NL	GDT060M2	GDT06147	GDT06P5N	GDT06P5X	GDT0736P	GDT08228	GDT0826X	GDT082BH	GDT082CY	GDT1451Z	HDT00QLN	HDT0615D	HDT06FP9	HDT06PC2	HDT06PCB	JDT052KT	JDT060P6	JDT0614W	JDT0615G	JDT06HKC	JDT06P5K	JDT0735X	JDT082TN	JDT0831P	KDT033RB	KDT060P8	KDT0614Y	KDT0735T	KDT0736S	KDT082CK	KDT082GG	KDT082WK	KDT0V3JN	KDT0V77L	KDT179LM
NOC2L	0.4665778875350952	0.4613853991031647	0.4665619730949402	0.4619184732437134	0.4655204117298126	0.46692147850990295	0.4596601128578186	0.46556520462036133	0.45548903942108154	0.45953071117401123	0.462986558675766	0.46363013982772827	0.4584442973136902	0.46388497948646545	0.467402845621109	0.46082234382629395	0.4663306474685669	0.46317434310913086	0.4647117853164673	0.46651020646095276	0.4660264849662781	0.46251973509788513	0.463392049074173	0.4602535367012024	0.46311843395233154	0.4546414911746979	0.46190953254699707	0.46033912897109985	0.466705322265625	0.45959216356277466	0.46158263087272644	0.4632115662097931	0.45815637707710266	0.4645170271396637	0.4664289951324463	0.4620278477668762	0.46685582399368286	0.4611012637615204	0.45963090658187866	0.4732082188129425	0.46261128783226013	0.46418219804763794	0.46463942527770996	0.4615151882171631	0.4627806544303894	0.4671025574207306	0.4627487361431122	0.4632011353969574	0.4655302166938782	0.45817896723747253	0.4608275890350342	0.4604065716266632	0.4619520306587219	0.46318694949150085	0.4691203534603119	0.46501055359840393	0.4614124894142151	0.46382322907447815	0.4627545177936554	0.4631895422935486	0.4671603739261627	0.45981845259666443	0.45530039072036743	0.46839815378189087	0.4631551206111908	0.4647764563560486	0.4624742269515991	0.46559590101242065	0.46446332335472107	0.4623667001724243	0.46147409081459045	0.46598243713378906	0.46136486530303955	0.4633898138999939	0.4582647979259491	0.46313297748565674	0.45761561393737793	0.45982134342193604	0.46161800622940063	0.46343886852264404	0.46584948897361755	0.46359607577323914	0.46207696199417114	0.46458929777145386	0.4661073684692383	0.46262264251708984	0.46473678946495056	0.46022844314575195	0.46751144528388977	0.4655205011367798	0.46596530079841614	0.46573978662490845
KLHL17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHN1	0.2006801813840866	0.2026406079530716	0.1976679265499115	0.16965195536613464	0.19172249734401703	0.0	0.16270355880260468	0.1912337690591812	0.02751789800822735	0.19321994483470917	0.1983622908592224	0.20465286076068878	0.18609380722045898	0.19957728683948517	0.20092210173606873	0.19244250655174255	0.1979876607656479	0.2056335210800171	0.19503992795944214	0.19688723981380463	0.19821184873580933	0.2009584605693817	0.19755761325359344	0.0	0.19821269810199738	0.0	0.20294606685638428	0.20069357752799988	0.19697709381580353	0.19224350154399872	0.19726286828517914	0.20049983263015747	0.19723637402057648	0.20000389218330383	0.20056043565273285	0.1963685005903244	0.19827614724636078	0.20561754703521729	0.19306215643882751	0.1970904916524887	0.19763974845409393	0.1933608055114746	0.19596049189567566	0.19665013253688812	0.2028980702161789	0.1956474930047989	0.2013068050146103	0.19995927810668945	0.19858406484127045	0.19632267951965332	0.1971980482339859	0.19651685655117035	0.1970192790031433	0.19293402135372162	0.19717448949813843	0.19464990496635437	0.19514970481395721	0.19546513259410858	0.19862958788871765	0.1952422559261322	0.193202942609787	0.19042755663394928	0.1957046538591385	0.19948536157608032	0.19319285452365875	0.19973306357860565	0.1954440027475357	0.19867941737174988	0.1997266560792923	0.19796504080295563	0.19962361454963684	0.197435200214386	0.19486504793167114	0.19606298208236694	0.0	0.19616711139678955	0.19032424688339233	0.19823792576789856	0.2007150650024414	0.19769422709941864	0.19547636806964874	0.19757896661758423	0.19992515444755554	0.202838733792305	0.19679950177669525	0.19578710198402405	0.20337845385074615	0.19694581627845764	0.3638245463371277	0.19440771639347076	0.19807085394859314	0.20091953873634338
HES4	0.2047422081232071	0.20103591680526733	0.20694038271903992	0.20162539184093475	0.19761744141578674	0.2017255574464798	0.14288535714149475	0.20294195413589478	0.19412171840667725	0.1980409473180771	0.1983812004327774	0.20124059915542603	0.19518202543258667	0.20728164911270142	0.19744685292243958	0.19974027574062347	0.20309323072433472	0.20269668102264404	0.2048054337501526	0.20506787300109863	0.20055532455444336	0.19633010029792786	0.20007221400737762	0.19756922125816345	0.19795489311218262	0.2098768651485443	0.2028159350156784	0.20253857970237732	0.19990898668766022	0.19993086159229279	0.20435339212417603	0.19852492213249207	0.08328147232532501	0.19889092445373535	0.19207321107387543	0.19653676450252533	0.198190376162529	0.20231226086616516	0.1981535255908966	0.20339088141918182	0.20029421150684357	0.20003579556941986	0.20483583211898804	0.1979098916053772	0.20153267681598663	0.20310518145561218	0.20231932401657104	0.20164604485034943	0.2075098305940628	0.200892835855484	0.20382890105247498	0.20406211912631989	0.20192617177963257	0.2003936469554901	0.2012077271938324	0.19712220132350922	0.19704554975032806	0.2019960880279541	0.20805451273918152	0.19832707941532135	0.20138606429100037	0.20362268388271332	0.2046651542186737	0.20437739789485931	0.2011132836341858	0.2007642388343811	0.20178058743476868	0.20708513259887695	0.1998099684715271	0.20233607292175293	0.2004782259464264	0.20240819454193115	0.20537619292736053	0.201065793633461	0.07335972785949707	0.20056962966918945	0.19485419988632202	0.19763988256454468	0.19964677095413208	0.2020060122013092	0.20097962021827698	0.20139609277248383	0.19568151235580444	0.20057372748851776	0.2071944773197174	0.19948884844779968	0.20186911523342133	0.19666960835456848	0.20065990090370178	0.20088064670562744	0.1977028250694275	0.202571839094162
ISG15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
C1orf159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF18	0.3569982647895813	0.3540838956832886	0.36061426997184753	0.35903191566467285	0.3619040548801422	0.36065518856048584	0.3527129292488098	0.3571542501449585	0.3548315465450287	0.35537511110305786	0.3619334101676941	0.356245756149292	0.3564319312572479	0.3583604395389557	0.35907840728759766	0.35690662264823914	0.3562253713607788	0.3602014183998108	0.35932567715644836	0.3646931052207947	0.3576987087726593	0.3537488281726837	0.36066436767578125	0.3509006202220917	0.3615005314350128	0.3520910143852234	0.3610915243625641	0.36128535866737366	0.35799822211265564	0.3586217761039734	0.3604775369167328	0.35915499925613403	0.357062965631485	0.35841161012649536	0.3576469421386719	0.35365229845046997	0.36060845851898193	0.35741326212882996	0.35447654128074646	0.35783326625823975	0.35836419463157654	0.35925403237342834	0.3635577857494354	0.35931500792503357	0.3568917214870453	0.3581428527832031	0.3606054484844208	0.35756659507751465	0.3585933744907379	0.3636626899242401	0.35272276401519775	0.3568444848060608	0.3618505895137787	0.3606654703617096	0.36350107192993164	0.35854631662368774	0.3566541075706482	0.36086368560791016	0.35783833265304565	0.35798346996307373	0.3603138327598572	0.3520383834838867	0.3557255268096924	0.3590949773788452	0.36063599586486816	0.3588734269142151	0.3579455018043518	0.35826295614242554	0.35693931579589844	0.35846003890037537	0.3630596697330475	0.3634953200817108	0.3592686355113983	0.3659670948982239	0.35329440236091614	0.3542291224002838	0.352832555770874	0.35223764181137085	0.36245331168174744	0.3601277470588684	0.3589935600757599	0.35523462295532227	0.36363932490348816	0.36077696084976196	0.35828396677970886	0.35579150915145874	0.36153095960617065	0.3594971001148224	0.3573835790157318	0.35904762148857117	0.3582232594490051	0.35074326395988464
TNFRSF4	0.2834853231906891	0.2875145971775055	0.28351205587387085	0.2834709882736206	0.28606757521629333	0.28146395087242126	0.2808270752429962	0.2871697247028351	0.27057093381881714	0.28031039237976074	0.2856691777706146	0.28338372707366943	0.277519166469574	0.28759118914604187	0.2894975244998932	0.2870056927204132	0.283359557390213	0.28004932403564453	0.28312546014785767	0.2887396812438965	0.2838256061077118	0.2850135862827301	0.286257803440094	0.2790027856826782	0.285530686378479	0.28511157631874084	0.2919926643371582	0.28283727169036865	0.2872704565525055	0.2912641763687134	0.28736773133277893	0.2859634459018707	0.28531354665756226	0.28247442841529846	0.28573185205459595	0.2833777070045471	0.2888484597206116	0.28503644466400146	0.28459054231643677	0.28440597653388977	0.2823610305786133	0.2887080907821655	0.28450506925582886	0.2874518036842346	0.29789429903030396	0.28348833322525024	0.2896634042263031	0.28500986099243164	0.28279808163642883	0.2917833924293518	0.2788092792034149	0.2881124019622803	0.2821228504180908	0.2846619486808777	0.28669029474258423	0.2841731011867523	0.28253746032714844	0.29041075706481934	0.28347620368003845	0.2846163511276245	0.29087305068969727	0.27822771668434143	0.29171326756477356	0.2887457013130188	0.2872466444969177	0.2927483022212982	0.2854049503803253	0.2851678729057312	0.28460559248924255	0.28303155303001404	0.2870354652404785	0.2861792743206024	0.28887826204299927	0.28491583466529846	0.2783306837081909	0.28307080268859863	0.28214573860168457	0.2773739695549011	0.2842690050601959	0.28627797961235046	0.28918957710266113	0.2847404479980469	0.2835314869880676	0.2879939675331116	0.2880244255065918	0.2838580012321472	0.28687697649002075	0.2843644917011261	0.3007310926914215	0.2882685661315918	0.28489401936531067	0.2753477692604065
SDF4	0.4968339800834656	0.4965325891971588	0.49595391750335693	0.49731478095054626	0.4972861409187317	0.4986661374568939	0.49727505445480347	0.49843841791152954	0.492445707321167	0.4959351420402527	0.5008529424667358	0.4945625364780426	0.4908601939678192	0.4949827194213867	0.4989793300628662	0.49105826020240784	0.4972977638244629	0.49795475602149963	0.49789562821388245	0.503636360168457	0.4994736909866333	0.49262356758117676	0.4956091046333313	0.49587470293045044	0.5013965368270874	0.4892387092113495	0.5017857551574707	0.4979502856731415	0.4932508170604706	0.49611449241638184	0.49644404649734497	0.4973769783973694	0.5017627477645874	0.5003693103790283	0.4982541799545288	0.49758946895599365	0.5029470920562744	0.502077579498291	0.4978024959564209	0.5063840746879578	0.5030959844589233	0.4995534121990204	0.49772462248802185	0.497478187084198	0.4998016357421875	0.5002437233924866	0.49711671471595764	0.4957389533519745	0.49929124116897583	0.5028955936431885	0.49480757117271423	0.498440146446228	0.49761712551116943	0.49974092841148376	0.5014122724533081	0.4993632435798645	0.4957379996776581	0.49936288595199585	0.5036839842796326	0.4982796311378479	0.49809858202934265	0.49681419134140015	0.4935758113861084	0.4984308183193207	0.4964591860771179	0.49843478202819824	0.502751350402832	0.49762633442878723	0.4965187907218933	0.49671033024787903	0.49966371059417725	0.5059775710105896	0.49668172001838684	0.505352258682251	0.4981374144554138	0.5017150044441223	0.4965885877609253	0.48916590213775635	0.49724090099334717	0.49547940492630005	0.49649539589881897	0.49808269739151	0.4949455261230469	0.4996074438095093	0.4987295866012573	0.49539914727211	0.5007413625717163	0.4951123595237732	0.4973822236061096	0.49734094738960266	0.49711519479751587	0.5018494129180908
B3GALT6	0.11000049114227295	0.10712859779596329	0.11581854522228241	0.11087174713611603	0.1169985830783844	0.11330302059650421	0.10938752442598343	0.11351136863231659	0.11269901692867279	0.11184456199407578	0.11270612478256226	0.10739609599113464	0.10755592584609985	0.11368156969547272	0.12147479504346848	0.11578519642353058	0.11376231908798218	0.10816439986228943	0.11032801866531372	0.11689379066228867	0.11333753168582916	0.11101920157670975	0.10959018766880035	0.11281587183475494	0.11292053759098053	0.1266302615404129	0.11982473731040955	0.1118060052394867	0.11123713105916977	0.11576023697853088	0.11236625909805298	0.11561046540737152	0.11306113004684448	0.11906930804252625	0.11128608137369156	0.10923926532268524	0.10936485975980759	0.11159120500087738	0.11032894998788834	0.1191554144024849	0.11471975594758987	0.12072582542896271	0.10769695043563843	0.1103236973285675	0.10716097056865692	0.11673513799905777	0.11565232276916504	0.10785603523254395	0.11080175638198853	0.10995256900787354	0.11512825638055801	0.12168754637241364	0.10819334536790848	0.1054452583193779	0.10857142508029938	0.11141499876976013	0.11352569609880447	0.10469426214694977	0.11758359521627426	0.11025353521108627	0.11278626322746277	0.10864044725894928	0.12341255694627762	0.10787102580070496	0.11491335928440094	0.11568687111139297	0.11208618432283401	0.10914462059736252	0.11152973771095276	0.10604323446750641	0.1081983894109726	0.11067179590463638	0.11281242966651917	0.11356651037931442	0.19213977456092834	0.1150197833776474	0.11105498671531677	0.10797189921140671	0.11320441961288452	0.11338334530591965	0.11161907017230988	0.11277614533901215	0.11268530040979385	0.1117287427186966	0.10708527266979218	0.10801483690738678	0.10820939391851425	0.11019812524318695	0.1178208589553833	0.12075342983007431	0.10845951735973358	0.11102823168039322
